Outcome,Instrument threshold,Immunophenotype,GWAS Catalog accession,Instruments,Cochran Q,Q df,Q P,Cochran Q (modified weights),Q P (modified weights)
AVBLOCK,P<5e-8,CD45RA on naive CD4+ T cell,GCST90002098,10,13.1382048739968,9,0.156451712131565,12.4294210944627,0.190168509577551
AVBLOCK,P<5e-8,IgD on unswitched memory B cell,GCST90001826,6,6.56132631233984,5,0.255361384541467,6.1003084398976,0.296580500219186
AVBLOCK,P<5e-8,CD8dim T cell Absolute Count,GCST90001596,3,1.13333770963295,2,0.567412427212251,1.12080153724645,0.570980187045108
AVBLOCK,P<5e-8,CD8dim T cell %T cell,GCST90001597,2,,,,,
AVBLOCK,P<5e-8,CD4-CD8- T cell %T cell,GCST90001599,3,0.999333665862132,2,0.606732769421028,0.989356616324621,0.609767032825979
AVBLOCK,P<5e-8,CD8dim T cell %leukocyte,GCST90001612,2,,,,,
AVBLOCK,P<5e-8,CD4-CD8- T cell %leukocyte,GCST90001613,4,2.40965645175641,3,0.491839608649918,2.34673989295711,0.503625964706552
AVBLOCK,P<5e-8,Natural Killer T Absolute Count,GCST90001621,5,6.78445554941567,4,0.147726718225662,5.97358701747531,0.201129513467235
AVBLOCK,P<5e-8,CD28- CD4-CD8- T cell %T cell,GCST90001694,3,1.72819465444049,2,0.421431795994601,1.68751528992247,0.430091352595775
AVBLOCK,P<5e-8,CD34 on Hematopoietic Stem Cell,GCST90001870,4,0.336362192665552,3,0.953050746260671,0.335155676101537,0.95328654850053
AVBLOCK,P<5e-8,SSC-A on myeloid Dendritic Cell,GCST90002071,5,1.05045207436769,4,0.902051723890778,1.04039817130813,0.903609679794204
AVBLOCK,P<5e-8,CD80 on myeloid Dendritic Cell,GCST90002035,4,0.308007258771562,3,0.958515563638279,0.305597403355932,0.958972345317216
AVBLOCK,P<5e-8,CD80 on monocyte,GCST90002039,6,3.1334702649456,5,0.679417304542102,2.95179789298995,0.707417169122032
AVBLOCK,P<5e-8,CD25++ CD8+ T cell Absolute Count,GCST90001681,3,1.73416297318607,2,0.420176050954146,1.61839938911649,0.445214231055464
AVBLOCK,P<5e-8,IgD+ CD38+ B cell Absolute Count,GCST90001392,2,,,,,
AVBLOCK,P<5e-8,IgD+ CD38+ B cell %lymphocyte,GCST90001429,1,,,,,
AVBLOCK,P<5e-8,CCR2 on CD14+ CD16- monocyte,GCST90002004,3,5.78558189591204,2,0.0554213185456742,5.1408307173991,0.0765037623204461
AVBLOCK,P<5e-8,HLA DR on CD33+ HLA DR+ CD14dim,GCST90002109,3,3.34262839020831,2,0.187999834757103,3.19919040453987,0.201978261790583
AVBLOCK,P<5e-8,FSC-A on CD14+ monocyte,GCST90001967,1,,,,,
AVBLOCK,P<5e-8,SSC-A on plasmacytoid Dendritic Cell,GCST90002072,5,4.82868097570764,4,0.305331827232571,4.48292702487707,0.344576696054321
AVBLOCK,P<5e-8,CD62L- Dendritic Cell %Dendritic Cell,GCST90001463,3,2.63743037948468,2,0.267478740721574,2.56823534092262,0.276894788332475
AVBLOCK,P<5e-8,CD62L- Dendritic Cell Absolute Count,GCST90001462,3,0.371095375273155,2,0.830649222938147,0.367346472762149,0.832207694600231
AVBLOCK,P<5e-8,CD86+ myeloid Dendritic Cell Absolute Count,GCST90001464,3,0.394181815749044,2,0.821115984010762,0.390143596619922,0.822775582038997
AVBLOCK,P<5e-8,CD62L- myeloid Dendritic Cell Absolute Count,GCST90001468,3,0.356486284706855,2,0.836738952075499,0.353477392493476,0.837998728129244
AVBLOCK,P<5e-8,CD62L- myeloid Dendritic Cell %Dendritic Cell,GCST90001469,3,0.356287803782302,2,0.836821994556427,0.353513048553407,0.837983788395981
AVBLOCK,P<5e-8,CD62L- CD86+ myeloid Dendritic Cell Absolute Count,GCST90001472,3,0.400035947902589,2,0.818716037383553,0.39685586245093,0.820018866365699
AVBLOCK,P<5e-8,CD62L- CD86+ myeloid Dendritic Cell %Dendritic Cell,GCST90001473,3,0.411897931410474,2,0.813874610739855,0.408513411843427,0.815253064034017
AVBLOCK,P<5e-8,CCR2 on plasmacytoid Dendritic Cell,GCST90002015,2,,,,,
AVBLOCK,P<5e-8,CCR2 on CD62L+ plasmacytoid Dendritic Cell,GCST90002016,2,,,,,
AVBLOCK,P<5e-8,CD14- CD16- Absolute Count,GCST90001581,3,3.63846025697613,2,0.162150537972554,3.26006388746269,0.195923315505193
AVBLOCK,P<5e-8,CCR2 on CD14- CD16+ monocyte,GCST90001982,1,,,,,
AVBLOCK,P<5e-8,CX3CR1 on CD14- CD16-,GCST90001994,3,4.96077991283349,2,0.0837105757504389,4.76632116204506,0.0922585256812898
AVBLOCK,P<5e-8,HLA DR on CD14+ CD16+ monocyte,GCST90002007,6,19.0984972220752,5,0.00184260000194173,16.5442606174527,0.00545035617481184
AVBLOCK,P<5e-8,Effector Memory CD4+ T cell %CD4+ T cell,GCST90001543,2,,,,,
AVBLOCK,P<5e-8,Terminally Differentiated CD8+ T cell %T cell,GCST90001559,2,,,,,
AVBLOCK,P<5e-8,CD45RA+ CD8+ T cell %T cell,GCST90001562,3,1.9614326118433,2,0.375042357550815,1.91890457527164,0.3831026585852
AVBLOCK,P<5e-8,FSC-A on Natural Killer T,GCST90001976,2,,,,,
AVBLOCK,P<5e-8,CD25 on B cell,GCST90001775,3,0.647112907075465,2,0.723571108620467,0.644800364123779,0.724408237134752
AVBLOCK,P<5e-8,CD25 on IgD+ CD24- B cell,GCST90001779,5,1.66318487013874,4,0.797393764776643,1.63870183414625,0.8018200133443
AVBLOCK,P<5e-8,CD25 on IgD+ CD38dim B cell,GCST90001784,3,1.8644724601493,2,0.393672383290739,1.82143571806214,0.402235372074087
AVBLOCK,P<5e-8,CD25 on naive-mature B cell,GCST90001791,4,1.38196490251193,3,0.709767650410787,1.35990265026501,0.714960090337211
AVBLOCK,P<5e-8,CD25 on IgD+ B cell,GCST90001794,2,,,,,
AVBLOCK,P<5e-8,CD16-CD56 on HLA DR+ Natural Killer,GCST90001885,2,,,,,
AVBLOCK,P<5e-8,CD4 on CD39+ resting CD4 regulatory T cell,GCST90002065,1,,,,,
AVBLOCK,P<5e-8,PDL-1 on monocyte,GCST90002002,2,,,,,
AVBLOCK,P<5e-8,BAFF-R on IgD- CD38+ B cell,GCST90001713,3,2.79630938217778,2,0.247052431626665,2.52123990323252,0.283478229226116
AVBLOCK,P<5e-8,CD64 on CD14- CD16-,GCST90002001,3,0.958783817711137,2,0.619159782935478,0.934252692903825,0.626800891340545
AVBLOCK,P<5e-8,CD86 on monocyte,GCST90001905,1,,,,,
AVBLOCK,P<5e-8,CD20 on IgD+ CD24+ B cell,GCST90001746,2,,,,,
AVBLOCK,P<5e-8,CD20 on memory B cell,GCST90001758,5,0.510546174326519,4,0.972466220382945,0.502963627310052,0.973211828893413
AVBLOCK,P<5e-8,CD4 regulatory T cell %CD4+ T cell,GCST90001478,2,,,,,
AVBLOCK,P<5e-8,CD4 regulatory T cell %T cell,GCST90001479,1,,,,,
AVBLOCK,P<5e-8,CD127 on CD28+ CD4+ T cell,GCST90001924,3,1.65221537077895,2,0.437749834717319,1.61076865141117,0.446916132191133
AVBLOCK,P<5e-8,CD3 on T cell,GCST90001851,3,6.34469451057992,2,0.0419051203572544,5.67994577396415,0.0584272500821043
AVBLOCK,P<5e-8,CD8 on Central Memory CD8+ T cell,GCST90002054,2,,,,,
AVBLOCK,P<5e-8,CD127 on CD45RA- CD4 not regulatory T cell,GCST90001923,1,,,,,
AVBLOCK,P<5e-8,Granulocytic Myeloid-Derived Suppressor Cells Absolute Count,GCST90001524,2,,,,,
AVBLOCK,P<5e-8,CD8 on Effector Memory CD8+ T cell,GCST90002056,3,0.389958194278397,2,0.8228518578341,0.387177306770155,0.823996782852853
AVBLOCK,P<5e-8,CD28- CD127- CD25++ CD8+ T cell Absolute Count,GCST90001675,1,,,,,
AVBLOCK,P<5e-8,CD3 on CD39+ resting CD4 regulatory T cell,GCST90001852,1,,,,,
AVBLOCK,P<5e-8,CD3 on Terminally Differentiated CD4+ T cell,GCST90001844,1,,,,,
AVBLOCK,P<5e-8,CD3 on Central Memory CD8+ T cell,GCST90001846,3,2.10566839243025,2,0.348947361007157,2.02726958946393,0.362897521412768
AVBLOCK,P<5e-8,CD3 on HLA DR+ CD4+ T cell,GCST90001849,2,,,,,
AVBLOCK,P<5e-8,CD3 on CD8+ T cell,GCST90001859,2,,,,,
AVBLOCK,P<5e-8,CD3 on CD28+ CD45RA- CD8+ T cell,GCST90001863,5,5.79020893298009,4,0.215372979204439,5.3355651955714,0.254565956591518
AVBLOCK,P<5e-8,CD3 on CD39+ CD8+ T cell,GCST90001866,1,,,,,
AVBLOCK,P<5e-8,CD16 on CD14- CD16+ monocyte,GCST90001979,5,2.31574972305872,4,0.67790305733625,2.29154847079168,0.682308212158322
AVBLOCK,P<5e-8,IgD+ B cell %B cell,GCST90001391,1,,,,,
AVBLOCK,P<5e-8,CD45 on CD33- HLA DR+,GCST90002046,2,,,,,
AVBLOCK,P<5e-8,Resting CD4 regulatory T cell Absolute Count,GCST90001480,4,1.12748576385995,3,0.770443394310568,1.09705519634971,0.777785018119002
AVBLOCK,P<5e-8,Activated & resting CD4 regulatory T cell %CD4+ T cell,GCST90001500,3,0.846571848409176,2,0.654891357049347,0.827862000071797,0.661046561881368
AVBLOCK,P<5e-8,Effector Memory CD8+ T cell Absolute Count,GCST90001554,2,,,,,
AVBLOCK,P<5e-8,Effector Memory CD8+ T cell %T cell,GCST90001556,2,,,,,
AVBLOCK,P<5e-8,CD28+ CD45RA+ CD8+ T cell %CD8+ T cell,GCST90001689,1,,,,,
AVBLOCK,P<5e-8,CD3 on Effector Memory CD8+ T cell,GCST90001839,3,0.00983198628982302,2,0.995096070572908,0.0097364125764371,0.995143624222439
AVBLOCK,P<5e-8,CD3 on HLA DR+ CD8+ T cell,GCST90001850,1,,,,,
AVBLOCK,P<5e-8,CD3- lymphocyte Absolute Count,GCST90001639,1,,,,,
AVBLOCK,P<5e-8,CD24 on IgD+ CD38+ B cell,GCST90001768,2,,,,,
AVBLOCK,P<5e-8,FSC-A on monocyte,GCST90001965,2,,,,,
AVBLOCK,P<5e-8,HLA DR on CD14+ CD16- monocyte,GCST90001988,5,5.05172851627441,4,0.282030890768449,4.83839455906565,0.304284710065165
AVBLOCK,P<5e-8,HLA DR on CD14+ monocyte,GCST90001991,5,5.05572913078497,4,0.281626989335827,4.83117490233448,0.305062699277872
AVBLOCK,P<5e-8,PDL-1 on CD14- CD16-,GCST90002000,1,,,,,
AVBLOCK,P<5e-8,CCR2 on CD14- CD16-,GCST90002003,3,1.94888787116414,2,0.377402155135878,1.87394562007,0.391812131662316
AVBLOCK,P<5e-8,HLA DR on monocyte,GCST90002010,5,16.2835094906191,4,0.00266140155917622,13.3958626955034,0.00949509707353221
AVBLOCK,P<5e-8,CD33dim HLA DR+ CD11b+ Absolute Count,GCST90001525,1,,,,,
AVBLOCK,P<5e-8,CD33dim HLA DR+ CD11b+ %CD33dim HLA DR+,GCST90001526,3,2.89493422219422,2,0.235165181655062,2.85903605797914,0.239424290006539
AVBLOCK,P<5e-8,CD33dim HLA DR+ CD11b- %CD33dim HLA DR+,GCST90001528,3,2.8456211630836,2,0.241035613743023,2.80978772206658,0.245393100840901
AVBLOCK,P<5e-8,CD27 on T cell,GCST90001799,1,,,,,
AVBLOCK,P<5e-8,CD33 on CD33dim HLA DR+ CD11b+,GCST90001948,7,6.6821717110415,6,0.351242075555564,6.15266035253165,0.406308227193088
AVBLOCK,P<5e-8,CD33 on CD33dim HLA DR+ CD11b-,GCST90001949,7,6.41429759144656,6,0.378413770176393,5.88565782022937,0.436120034561272
AVBLOCK,P<5e-8,CD40 on CD14+ CD16+ monocyte,GCST90001981,4,7.86242684179129,3,0.048942161291271,7.76860364692146,0.0510440537805066
AVBLOCK,P<5e-8,CX3CR1 on monocyte,GCST90001995,3,4.39098358193817,2,0.111303809834326,4.30512651110634,0.116185961449189
AVBLOCK,P<5e-8,CX3CR1 on CD14+ CD16+ monocyte,GCST90001996,3,3.22412145362284,2,0.199476124439032,3.09090519290497,0.213215348871212
AVBLOCK,P<5e-8,CX3CR1 on CD14+ CD16- monocyte,GCST90001997,3,4.61890234252491,2,0.0993157439391503,4.55226626216462,0.102680492033151
AVBLOCK,P<5e-8,PDL-1 on CD14+ CD16+ monocyte,GCST90001998,1,,,,,
AVBLOCK,P<5e-8,CX3CR1 on CD14- CD16+ monocyte,GCST90002012,1,,,,,
AVBLOCK,P<5e-8,CCR2 on monocyte,GCST90002017,2,,,,,
AVBLOCK,P<5e-8,CD14 on CD33dim HLA DR+ CD11b+,GCST90002021,1,,,,,
AVBLOCK,P<5e-8,CD11c on monocyte,GCST90002089,2,,,,,
AVBLOCK,P<5e-8,CD11b on CD14+ monocyte,GCST90002091,1,,,,,
AVBLOCK,P<5e-8,CD11b on Monocytic Myeloid-Derived Suppressor Cells,GCST90002094,1,,,,,
AVBLOCK,P<5e-8,CD11b on CD33+ HLA DR+ CD14dim,GCST90002097,1,,,,,
AVBLOCK,P<5e-8,CD25 on CD45RA- CD4 not regulatory T cell,GCST90001933,2,,,,,
AVBLOCK,P<5e-8,Natural Killer Absolute Count,GCST90001645,3,4.82438500259481,2,0.0896185901385316,4.45749430905405,0.107663231067443
AVBLOCK,P<5e-8,CD45 on Natural Killer,GCST90001911,3,1.1975177024977,2,0.54949321585422,1.17662452769107,0.555263632866397
AVBLOCK,P<5e-8,CD33dim HLA DR+ CD11b- Absolute Count,GCST90001527,2,,,,,
AVBLOCK,P<5e-8,CD38 on IgD+ CD38+ B cell,GCST90001812,3,3.0664301606577,2,0.215840605689729,2.97505510388193,0.225930567143709
AVBLOCK,P<5e-8,CD20 on IgD- CD27- B cell,GCST90001754,4,1.70373217617292,3,0.636104366423948,1.67465925611946,0.642582240070025
AVBLOCK,P<5e-8,CD25 on IgD- CD27- B cell,GCST90001786,2,,,,,
AVBLOCK,P<5e-8,CD27 on IgD+ CD24+ B cell,GCST90001800,6,0.740492267273161,5,0.98067267788388,0.735268038423642,0.980977159382351
AVBLOCK,P<5e-8,CD27 on IgD- CD38+ B cell,GCST90001803,2,,,,,
AVBLOCK,P<5e-8,HVEM on T cell,GCST90001871,1,,,,,
AVBLOCK,P<5e-8,HVEM on Effector Memory CD8+ T cell,GCST90001873,1,,,,,
AVBLOCK,P<5e-8,HVEM on CD4+ T cell,GCST90001875,1,,,,,
AVBLOCK,P<5e-8,HVEM on Central Memory CD4+ T cell,GCST90001876,1,,,,,
AVBLOCK,P<5e-8,HVEM on CD45RA- CD4+ T cell,GCST90001880,1,,,,,
AVBLOCK,P<5e-8,HVEM on Central Memory CD8+ T cell,GCST90001882,1,,,,,
AVBLOCK,P<5e-8,CD45RA on CD39+ resting CD4 regulatory T cell,GCST90002103,1,,,,,
AVBLOCK,P<5e-8,CD62L- plasmacytoid Dendritic Cell Absolute Count,GCST90001470,2,,,,,
AVBLOCK,P<5e-8,CD62L- plasmacytoid Dendritic Cell %Dendritic Cell,GCST90001471,3,1.24413531118548,2,0.536833302887504,1.23465566218956,0.539383838297949
AVBLOCK,P<5e-8,CD20 on naive-mature B cell,GCST90001759,6,0.145440497025846,5,0.999592567302853,0.145250396418302,0.999593869908979
AVBLOCK,P<5e-8,CD28 on CD28+ CD4+ T cell,GCST90001894,2,,,,,
AVBLOCK,P<5e-8,CD28 on CD4+ T cell,GCST90001898,2,,,,,
AVBLOCK,P<5e-8,CD3 on Naive CD4+ T cell,GCST90001842,5,5.94370909767313,4,0.203391736619546,5.69355050136823,0.223232812339567
AVBLOCK,P<5e-8,IgD on IgD+ CD38+ B cell,GCST90001824,6,2.10970213323697,5,0.833766913367257,2.0767299964866,0.838429373025436
AVBLOCK,P<5e-8,IgD on IgD+ CD38- unswitched memory B cell,GCST90001823,2,,,,,
AVBLOCK,P<5e-8,CD20 on IgD+ CD24- B cell,GCST90001747,4,0.0180258495903018,3,0.999359800879814,0.0179842385323432,0.99936200840744
AVBLOCK,P<5e-8,CD20 on IgD+ CD38+ B cell,GCST90001751,5,2.57947983207965,4,0.630462451609756,2.47754440286695,0.648661279319485
AVBLOCK,P<5e-8,CD45 on granulocyte,GCST90001913,1,,,,,
AVBLOCK,P<5e-8,CD45 on HLA DR+ CD4+ T cell,GCST90001920,2,,,,,
AVBLOCK,P<5e-8,Plasmacytoid Dendritic Cell Absolute Count,GCST90001460,2,,,,,
AVBLOCK,P<5e-8,CCR2 on myeloid Dendritic Cell,GCST90002013,3,3.44285960282153,2,0.178810301828721,3.38294497542398,0.184248021202605
AVBLOCK,P<5e-8,HLA DR+ T cell Absolute Count,GCST90001618,3,1.35694297157636,2,0.507391955758766,1.33566191233083,0.512819700723843
AVBLOCK,P<5e-8,HLA DR+ CD8+ T cell Absolute Count,GCST90001627,3,1.37184846942682,2,0.503624547119056,1.34511162294176,0.51040241699506
AVBLOCK,P<5e-8,HVEM on Effector Memory CD4+ T cell,GCST90001878,1,,,,,
AVBLOCK,P<5e-8,HVEM on Terminally Differentiated CD4+ T cell,GCST90001879,1,,,,,
AVBLOCK,P<5e-8,HVEM on CD8+ T cell,GCST90001881,1,,,,,
AVBLOCK,P<5e-8,CCR7 on naive CD4+ T cell,GCST90001907,4,8.07890777468211,3,0.0444087606574059,7.19709807033689,0.0658739852805928
AVBLOCK,P<5e-8,CCR7 on naive CD8+ T cell,GCST90001908,2,,,,,
AVBLOCK,P<5e-8,HVEM on naive CD8+ T cell,GCST90001872,2,,,,,
AVBLOCK,P<5e-8,HVEM on naive CD4+ T cell,GCST90001877,1,,,,,
AVBLOCK,P<5e-8,CD24 on IgD+ CD24+ B cell,GCST90001765,2,,,,,
AVBLOCK,P<5e-8,CD24 on IgD+ CD38- B cell,GCST90001766,2,,,,,
AVBLOCK,P<5e-8,CD24 on IgD+ CD38- unswitched memory B cell,GCST90001767,2,,,,,
AVBLOCK,P<5e-8,CD24 on IgD- CD38- B cell,GCST90001769,2,,,,,
AVBLOCK,P<5e-8,CD24 on memory B cell,GCST90001771,2,,,,,
AVBLOCK,P<5e-8,CD24 on unswitched memory B cell,GCST90001772,2,,,,,
AVBLOCK,P<5e-8,CD24 on switched memory B cell,GCST90001773,2,,,,,
AVBLOCK,P<5e-8,SSC-A on granulocyte,GCST90002078,3,12.1626809922216,2,0.00228511141594618,11.3947559140402,0.00335475023470871
AVBLOCK,P<5e-8,IgD- CD27- B cell %B cell,GCST90001399,3,0.686704342549461,2,0.709388341367781,0.684759076093279,0.710078651695176
AVBLOCK,P<5e-8,IgD- CD27- B cell Absolute Count,GCST90001401,2,,,,,
AVBLOCK,P<5e-8,CD25 on IgD+ CD38- naive B cell,GCST90001781,3,0.867422510808948,2,0.648099363659434,0.861276975926589,0.650093885063613
AVBLOCK,P<5e-8,CD39 on monocyte,GCST90002034,2,,,,,
AVBLOCK,P<5e-8,CD8 on Natural Killer T,GCST90002059,2,,,,,
AVBLOCK,P<5e-8,Immature Myeloid-Derived Suppressor Cells Absolute Count,GCST90001515,2,,,,,
AVBLOCK,P<5e-8,Immature Myeloid-Derived Suppressor Cells %CD33dim HLA DR- CD66b-,GCST90001516,2,,,,,
AVBLOCK,P<5e-8,CD45 on B cell,GCST90001910,2,,,,,
AVBLOCK,P<5e-8,Naive CD4-CD8- T cell %T cell,GCST90001568,1,,,,,
AVBLOCK,P<5e-8,CD8 on HLA DR+ CD8+ T cell,GCST90002060,2,,,,,
AVBLOCK,P<5e-8,CD8 on Terminally Differentiated CD8+ T cell,GCST90002057,2,,,,,
AVBLOCK,P<5e-8,CD27 on IgD+ CD38- unswitched memory B cell,GCST90001801,5,0.943281947672962,4,0.918270851269633,0.940592286680775,0.918666327432243
AVBLOCK,P<5e-8,CD14 on CD14+ CD16+ monocyte,GCST90001983,2,,,,,
AVBLOCK,P<5e-8,IgD- CD38+ B cell %B cell,GCST90001410,1,,,,,
AVBLOCK,P<5e-8,FSC-A on myeloid Dendritic Cell,GCST90001963,3,0.275743478841256,2,0.871210426534123,0.272329477354714,0.872698853391217
AVBLOCK,P<5e-8,CD4+CD8+ T cell %leukocyte,GCST90001608,1,,,,,
AVBLOCK,P<5e-8,IgD on IgD+ CD24- B cell,GCST90001821,5,2.28340626942381,4,0.683791819690914,2.22296356252376,0.694827396760365
AVBLOCK,P<5e-8,IgD on IgD+ CD38dim B cell,GCST90001825,5,2.24803202127991,4,0.690245899132898,2.1875962061915,0.701300779343723
AVBLOCK,P<5e-8,IgD on IgD+ B cell,GCST90001827,2,,,,,
AVBLOCK,P<5e-8,CD19 on B cell,GCST90002028,1,,,,,
AVBLOCK,P<5e-8,CD3 on Central Memory CD4+ T cell,GCST90001841,4,5.68204870483931,3,0.12814659204157,5.33439928832751,0.148885782951931
AVBLOCK,P<5e-8,CD3 on CD45RA- CD4+ T cell,GCST90001845,3,4.4381775095149,2,0.10870812346513,4.14254299110183,0.12602543900413
AVBLOCK,P<5e-8,CD3 on CD39+ secreting CD4 regulatory T cell,GCST90001856,3,4.26950624981897,2,0.118273785624229,4.04507114771659,0.132319533420451
AVBLOCK,P<5e-8,CD3 on Terminally Differentiated CD8+ T cell,GCST90001840,2,,,,,
AVBLOCK,P<5e-8,CD3 on CD28+ CD4+ T cell,GCST90001861,2,,,,,
AVBLOCK,P<5e-8,CD3 on CD28- CD8+ T cell,GCST90001865,2,,,,,
AVBLOCK,P<5e-8,CD3 on Effector Memory CD4+ T cell,GCST90001843,2,,,,,
AVBLOCK,P<5e-8,CD20 on IgD- CD24- B cell,GCST90001753,2,,,,,
AVBLOCK,P<5e-8,CD8 on CD8+ T cell,GCST90002058,1,,,,,
AVBLOCK,P<5e-8,HLA DR+ T cell%lymphocyte,GCST90001620,4,1.18998160529848,3,0.755408125906908,1.16273894854838,0.761954209305782
AVBLOCK,P<5e-8,HLA DR+ CD4+ T cell %lymphocyte,GCST90001626,2,,,,,
AVBLOCK,P<5e-8,HLA DR+ CD8+ T cell %T cell,GCST90001628,3,1.39372253405782,2,0.498146401109575,1.3642057519931,0.505552759020456
AVBLOCK,P<5e-8,HLA DR+ CD8+ T cell %lymphocyte,GCST90001629,2,,,,,
AVBLOCK,P<5e-8,CD45 on CD4+ T cell,GCST90001916,1,,,,,
AVBLOCK,P<5e-8,CD28 on CD39+ activated CD4 regulatory T cell,GCST90001886,2,,,,,
AVBLOCK,P<5e-8,CD28 on CD39+ CD8+ T cell,GCST90001897,2,,,,,
AVBLOCK,P<5e-8,Naive CD4+ T cell Absolute Count,GCST90001540,2,,,,,
AVBLOCK,P<5e-8,CD8+ T cell Absolute Count,GCST90001592,1,,,,,
AVBLOCK,P<5e-8,CD8+ T cell %leukocyte,GCST90001607,1,,,,,
AVBLOCK,P<5e-8,CD127- CD8+ T cell Absolute Count,GCST90001684,1,,,,,
AVBLOCK,P<5e-8,CD28- CD8+ T cell Absolute Count,GCST90001687,3,4.5643875592423,2,0.10206006365741,4.32607518339869,0.114975341919695
AVBLOCK,P<5e-8,Central Memory CD4+ T cell Absolute Count,GCST90001537,1,,,,,
AVBLOCK,P<5e-8,CD4+ T cell Absolute Count,GCST90001590,1,,,,,
AVBLOCK,P<5e-8,T cell Absolute Count,GCST90001603,2,,,,,
AVBLOCK,P<5e-8,CD28 on secreting CD4 regulatory T cell,GCST90001887,3,0.596526995928769,2,0.742105770622955,0.582891083033247,0.747182702931828
AVBLOCK,P<5e-8,CD28+ CD4-CD8- T cell %T cell,GCST90001655,1,,,,,
AVBLOCK,P<5e-8,CD4-CD8- Natural Killer T Absolute Count,GCST90001636,1,,,,,
AVBLOCK,P<5e-8,CD4+ CD8dim T cell Absolute Count,GCST90001609,2,,,,,
AVBLOCK,P<5e-8,CD4+ CD8dim T cell %lymphocyte,GCST90001610,2,,,,,
AVBLOCK,P<5e-8,CD4+ CD8dim T cell %leukocyte,GCST90001611,2,,,,,
AVBLOCK,P<5e-8,IgD- CD27- B cell %lymphocyte,GCST90001433,2,,,,,
AVBLOCK,P<5e-8,CCR2 on CD62L+ myeloid Dendritic Cell,GCST90002014,3,0.363740160186014,2,0.83370964885991,0.359121430680364,0.835637213405219
AVBLOCK,P<5e-8,CD8 on naive CD8+ T cell,GCST90002055,1,,,,,
AVBLOCK,P<5e-8,CD25 on IgD+ CD38- B cell,GCST90001780,3,2.33372445410326,2,0.311342331734494,2.27669392282552,0.320348132199756
AVBLOCK,P<5e-8,CD25 on IgD+ CD38+ B cell,GCST90001783,3,0.876462607818202,2,0.645176533742693,0.869705534148785,0.647359972764506
AVBLOCK,P<5e-8,CD25 on IgD- CD38dim B cell,GCST90001789,3,0.507015994337766,2,0.776073538509167,0.505847413324832,0.776527123409809
AVBLOCK,P<5e-8,CD14+ CD16+ monocyte Absolute Count,GCST90001580,3,0.720391446791911,2,0.697539787853512,0.704483245086374,0.703110214172301
AVBLOCK,P<5e-8,CD14+ CD16+ monocyte %monocyte,GCST90001585,3,0.813265726500001,2,0.665888617612584,0.79452947435832,0.672156057377704
AVBLOCK,P<5e-8,CD86+ plasmacytoid Dendritic Cell %Dendritic Cell,GCST90001467,1,,,,,
AVBLOCK,P<5e-8,CD33+ HLA DR+ Absolute Count,GCST90001517,1,,,,,
AVBLOCK,P<5e-8,CD33+ HLA DR+ CD14- Absolute Count,GCST90001518,1,,,,,
AVBLOCK,P<5e-8,CD33+ HLA DR+ CD14dim Absolute Count,GCST90001520,2,,,,,
AVBLOCK,P<5e-8,Basophil %CD33dim HLA DR- CD66b-,GCST90001533,3,1.50162876468922,2,0.471982022358908,1.48506931810168,0.475906125731058
AVBLOCK,P<5e-8,CD33 on CD14+ monocyte,GCST90001946,6,1.11920149079515,5,0.952390019254763,1.11455069929994,0.952807653804247
AVBLOCK,P<5e-8,CD33 on CD33+ HLA DR+ CD14dim,GCST90001947,5,0.575116527254523,4,0.965788263428278,0.572576134767201,0.966061807379505
AVBLOCK,P<5e-8,CD33 on Monocytic Myeloid-Derived Suppressor Cells,GCST90001952,4,0.564135558219129,3,0.904591339892153,0.56184101758713,0.905109667103466
AVBLOCK,P<5e-8,CD33 on CD33+ HLA DR+,GCST90001956,5,0.576880707844885,4,0.965597792852301,0.574492678620926,0.965855518064817
AVBLOCK,P<5e-8,CD33 on CD33+ HLA DR+ CD14-,GCST90001957,5,0.580255680128584,4,0.965232256997373,0.577863405440451,0.96549151546032
AVBLOCK,P<5e-8,CD62L on CD62L+ Dendritic Cell,GCST90001833,2,,,,,
AVBLOCK,P<5e-8,CD3 on CD4+ T cell,GCST90001867,2,,,,,
AVBLOCK,P<5e-8,CD25 on switched memory B cell,GCST90001793,2,,,,,
AVBLOCK,P<5e-8,FSC-A on granulocyte,GCST90001966,2,,,,,
AVBLOCK,P<5e-8,CCR2 on granulocyte,GCST90002018,2,,,,,
AVBLOCK,P<5e-8,CD4 on HLA DR+ CD4+ T cell,GCST90001959,2,,,,,
AVBLOCK,P<5e-8,CD11c on CD62L+ myeloid Dendritic Cell,GCST90002088,1,,,,,
AVBLOCK,P<5e-8,CD62L- monocyte %monocyte,GCST90001451,4,5.9265304482769,3,0.115239906197532,5.70165982894348,0.12706249024363
AVBLOCK,P<5e-8,CD24+ CD27+ B cell %B cell,GCST90001417,3,0.28960929008426,2,0.865191296011608,0.284799983042705,0.867274284737079
AVBLOCK,P<5e-8,BAFF-R on IgD- CD38dim B cell,GCST90001714,1,,,,,
AVBLOCK,P<5e-8,CD27 on Plasma Blast-Plasma Cell,GCST90001807,1,,,,,
AVBLOCK,P<5e-8,CCR2 on monocyte,GCST90002008,2,,,,,
AVBLOCK,P<5e-8,Plasma Blast-Plasma Cell %lymphocyte,GCST90001435,1,,,,,
AVBLOCK,P<5e-8,CD3- lymphocyte %leukocyte,GCST90001641,1,,,,,
