outcome,id,trait,nIV_main,p_main,FDR_main,nIV_gws,p_gws,FDR_gws
Atrioventricular block,ebi-a-GCST90001807,CD27 on Plasma Blast-Plasma Cell,19,0.288563692218801,0.991312533955065,1,0.026664118625619,0.488325790437876
Atrioventricular block,ebi-a-GCST90002068,CD4 on secreting CD4 regulatory T cell,28,0.290387046699918,0.991312533955065,1,0.546357471860887,0.941863412793324
Atrioventricular block,ebi-a-GCST90001980,CD40 on CD14+ CD16- monocyte,23,0.290890942381365,0.991312533955065,4,0.950649323774367,0.989784115833689
Atrioventricular block,ebi-a-GCST90001401,IgD- CD27- B cell Absolute Count,25,0.291894221460007,0.991312533955065,2,0.34575264236214,0.929456220857434
Atrioventricular block,ebi-a-GCST90001410,IgD- CD38+ B cell %B cell,18,0.292092033404435,0.991312533955065,1,0.105393572024011,0.756717594418506
Atrioventricular block,ebi-a-GCST90001433,IgD- CD27- B cell %lymphocyte,18,0.292213859744678,0.991312533955065,2,0.268986923788353,0.929456220857434
Atrioventricular block,ebi-a-GCST90001527,CD33dim HLA DR+ CD11b- Absolute Count,28,0.292271125761634,0.991312533955065,2,0.307293936408538,0.929456220857434
Atrioventricular block,ebi-a-GCST90001596,CD8dim T cell Absolute Count,27,0.294028244010335,0.991312533955065,3,0.580471203314347,0.941863412793324
Atrioventricular block,ebi-a-GCST90001830,BAFF-R on CD20- B cell,14,0.297513787666216,0.991312533955065,1,0.604312015556392,0.941863412793324
Atrioventricular block,ebi-a-GCST90001634,CD8dim Natural Killer T %T cell,19,0.301562580837789,0.991312533955065,5,0.138327698844309,0.819743476296854
Atrioventricular block,ebi-a-GCST90001757,CD20 on IgD- CD38dim B cell,34,0.303000845492995,0.991312533955065,7,0.610368481475864,0.941863412793324
Atrioventricular block,ebi-a-GCST90002016,CCR2 on CD62L+ plasmacytoid Dendritic Cell,19,0.304212209823238,0.991312533955065,2,0.896888805374072,0.989784115833689
Atrioventricular block,ebi-a-GCST90001681,CD25++ CD8+ T cell Absolute Count,27,0.306666577676764,0.991312533955065,3,0.055919795986157,0.616685806760228
Atrioventricular block,ebi-a-GCST90001831,CD62L on CD62L+ myeloid Dendritic Cell,15,0.306833019295716,0.991312533955065,2,0.900261786883396,0.989784115833689
Atrioventricular block,ebi-a-GCST90002113,HLA DR on HLA DR+ T cell,19,0.307396805859869,0.991312533955065,1,0.525806213314158,0.941863412793324
Atrioventricular block,ebi-a-GCST90001908,CCR7 on naive CD8+ T cell,24,0.308340932373031,0.991312533955065,2,0.28103172403779,0.929456220857434
Atrioventricular block,ebi-a-GCST90001602,Lymphocyte %leukocyte,22,0.315056191292913,0.991312533955065,1,0.84713586238434,0.989556065082633
Atrioventricular block,ebi-a-GCST90001801,CD27 on IgD+ CD38- unswitched memory B cell,23,0.315300307850093,0.991312533955065,5,0.365479207090049,0.93212554077168
Atrioventricular block,ebi-a-GCST90001524,Granulocytic Myeloid-Derived Suppressor Cells Absolute Count,21,0.319106875089639,0.991312533955065,2,0.445365273078019,0.941863412793324
Atrioventricular block,ebi-a-GCST90001761,CD20 on switched memory B cell,31,0.321241549845852,0.991312533955065,7,0.297555797567375,0.929456220857434
Atrioventricular block,ebi-a-GCST90002117,HLA DR on HLA DR+ Natural Killer,28,0.321561282994792,0.991312533955065,6,0.058925497186315,0.616685806760228
Atrioventricular block,ebi-a-GCST90001690,CD28+ CD45RA+ CD8+ T cell Absolute Count,59,0.322064786920446,0.991312533955065,3,0.402571168915746,0.941863412793324
Atrioventricular block,ebi-a-GCST90002014,CCR2 on CD62L+ myeloid Dendritic Cell,14,0.327409212820791,0.991312533955065,3,0.0803429259316618,0.706784870152445
Atrioventricular block,ebi-a-GCST90001588,T/B cell,29,0.327949477451864,0.991312533955065,2,0.399805950160488,0.941863412793324
Atrioventricular block,ebi-a-GCST90002003,CCR2 on CD14- CD16-,17,0.328203553514611,0.991312533955065,3,0.464747273131886,0.941863412793324
Atrioventricular block,ebi-a-GCST90001970,FSC-A on HLA DR+ Natural Killer,20,0.328344073361441,0.991312533955065,4,0.231908083551693,0.90780712403591
Atrioventricular block,ebi-a-GCST90001518,CD33+ HLA DR+ CD14- Absolute Count,29,0.329918646315177,0.991312533955065,1,0.271347316960088,0.929456220857434
Atrioventricular block,ebi-a-GCST90001938,CD25 on CD39+ resting CD4 regulatory T cell,15,0.332982579145013,0.991312533955065,1,0.807383301817229,0.984099727315378
Atrioventricular block,ebi-a-GCST90001647,Natural Killer %lymphocyte,27,0.333157653158628,0.991312533955065,3,0.160707534891805,0.819743476296854
Atrioventricular block,ebi-a-GCST90001825,IgD on IgD+ CD38dim B cell,22,0.335216563764527,0.991312533955065,5,0.308309540083167,0.929456220857434
Atrioventricular block,ebi-a-GCST90001707,BAFF-R on IgD+ CD38- unswitched memory B cell,19,0.337667905059192,0.991312533955065,7,0.506552891123266,0.941863412793324
Atrioventricular block,ebi-a-GCST90001718,BAFF-R on switched memory B cell,19,0.338079173496921,0.991312533955065,10,0.471011998198969,0.941863412793324
Atrioventricular block,ebi-a-GCST90002116,HLA DR on B cell,22,0.339914536772256,0.991312533955065,9,0.999784420853672,0.999784420853672
Atrioventricular block,ebi-a-GCST90001467,CD86+ plasmacytoid Dendritic Cell %Dendritic Cell,26,0.340057820746549,0.991312533955065,1,0.339363730275459,0.929456220857434
Atrioventricular block,ebi-a-GCST90001568,Naive CD4-CD8- T cell %T cell,20,0.340970248162218,0.991312533955065,1,0.126580908769949,0.792109398178962
Atrioventricular block,ebi-a-GCST90001569,Effector Memory CD4-CD8- T cell Absolute Count,19,0.341322498283449,0.991312533955065,4,0.820362286641215,0.986764157648714
Atrioventricular block,ebi-a-GCST90001598,CD4-CD8- T cell Absolute Count,20,0.342056143360394,0.991312533955065,2,0.217595792090236,0.90780712403591
Atrioventricular block,ebi-a-GCST90001551,Naive CD8+ T cell Absolute Count,28,0.342604551270604,0.991312533955065,1,0.0507320192603391,0.616685806760228
Atrioventricular block,ebi-a-GCST90001474,Plasmacytoid Dendritic Cell %Dendritic Cell,24,0.342687192948864,0.991312533955065,2,0.753958777146072,0.980292196225558
Atrioventricular block,ebi-a-GCST90001845,CD3 on CD45RA- CD4+ T cell,28,0.344809064203133,0.991312533955065,3,0.409277338192053,0.941863412793324
Atrioventricular block,ebi-a-GCST90002006,CD64 on monocyte,29,0.346181178495439,0.991312533955065,8,0.0569515149363127,0.616685806760228
Atrioventricular block,ebi-a-GCST90001621,Natural Killer T Absolute Count,34,0.34666214464122,0.991312533955065,5,0.300816141680724,0.929456220857434
Atrioventricular block,ebi-a-GCST90001553,Naive CD8+ T cell %T cell,29,0.349040970122271,0.991312533955065,3,0.497724163230862,0.941863412793324
Atrioventricular block,ebi-a-GCST90001984,HLA DR on CD14- CD16+ monocyte,19,0.349272477722761,0.991312533955065,8,0.449044567325789,0.941863412793324
Atrioventricular block,ebi-a-GCST90001840,CD3 on Terminally Differentiated CD8+ T cell,23,0.350576758777467,0.991312533955065,2,0.332002437942725,0.929456220857434
Atrioventricular block,ebi-a-GCST90001580,CD14+ CD16+ monocyte Absolute Count,20,0.351538754621737,0.991312533955065,3,0.150170419601091,0.819743476296854
Atrioventricular block,ebi-a-GCST90001928,CD127 on CD28+ CD45RA- CD8+ T cell,19,0.352381582625212,0.991312533955065,1,0.101043535734807,0.756587606436746
Atrioventricular block,ebi-a-GCST90002019,CD14 on Monocytic Myeloid-Derived Suppressor Cells,25,0.352619160023111,0.991312533955065,1,0.458779567789411,0.941863412793324
Atrioventricular block,ebi-a-GCST90002083,SSC-A on HLA DR+ T cell,20,0.35481244211128,0.991312533955065,1,0.36274830534672,0.929456220857434
Atrioventricular block,ebi-a-GCST90001934,CD25 on CD45RA+ CD4 not regulatory T cell,22,0.357791877247103,0.991312533955065,1,0.474350865542331,0.941863412793324
Atrioventricular block,ebi-a-GCST90001702,BAFF-R on CD24+ CD27+ B cell,19,0.358623274421351,0.991312533955065,9,0.20975286270153,0.90780712403591
Atrioventricular block,ebi-a-GCST90001952,CD33 on Monocytic Myeloid-Derived Suppressor Cells,21,0.359961767262091,0.991312533955065,4,0.243387219651853,0.90780712403591
Atrioventricular block,ebi-a-GCST90001571,Effector Memory CD4-CD8- T cell %T cell,23,0.362707394378807,0.991312533955065,3,0.671634507032234,0.94809801341527
Atrioventricular block,ebi-a-GCST90001886,CD28 on CD39+ activated CD4 regulatory T cell,19,0.365807375781799,0.991312533955065,2,0.664977797391206,0.945296306830122
Atrioventricular block,ebi-a-GCST90001392,IgD+ CD38+ B cell Absolute Count,29,0.366056741359001,0.991312533955065,2,0.118544009868887,0.786144793350051
Atrioventricular block,ebi-a-GCST90002024,CD4 on naive CD4+ T cell,20,0.366206584341723,0.991312533955065,6,0.886936546438897,0.989784115833689
Atrioventricular block,ebi-a-GCST90001594,CD4+CD8+ T cell Absolute Count,18,0.368235497385976,0.991312533955065,2,0.934855201872611,0.989784115833689
Atrioventricular block,ebi-a-GCST90001942,CD25 on CD39+ secreting CD4 regulatory T cell,16,0.36857638945635,0.991312533955065,2,0.330135898121459,0.929456220857434
Atrioventricular block,ebi-a-GCST90002064,CD4 on resting CD4 regulatory T cell,13,0.368849103242109,0.991312533955065,1,0.546357471860887,0.941863412793324
Atrioventricular block,ebi-a-GCST90001689,CD28+ CD45RA+ CD8+ T cell %CD8+ T cell,41,0.369686722558445,0.991312533955065,1,0.0027127863548299,0.182962368597974
Atrioventricular block,ebi-a-GCST90002118,CD8 on CD28+ CD45RA- CD8+ T cell,14,0.369708096481887,0.991312533955065,2,0.970778200301022,0.991907135553144
Atrioventricular block,ebi-a-GCST90001916,CD45 on CD4+ T cell,13,0.373521950666783,0.991312533955065,1,0.602086081380835,0.941863412793324
Atrioventricular block,ebi-a-GCST90001522,CD33- HLA DR- Absolute Count,21,0.373579496306734,0.991312533955065,1,0.609503111231232,0.941863412793324
Atrioventricular block,ebi-a-GCST90001717,BAFF-R on unswitched memory B cell,24,0.375019485290571,0.991312533955065,9,0.222717089321012,0.90780712403591
Atrioventricular block,ebi-a-GCST90001660,CD39+ CD4+ T cell Absolute Count,29,0.378005936657291,0.991312533955065,6,0.491544856857971,0.941863412793324
Atrioventricular block,ebi-a-GCST90001765,CD24 on IgD+ CD24+ B cell,25,0.380492836980706,0.991312533955065,2,0.524571784695785,0.941863412793324
Atrioventricular block,ebi-a-GCST90001544,Effector Memory CD4+ T cell %T cell,20,0.386208547837512,0.991312533955065,4,0.556600216891344,0.941863412793324
Atrioventricular block,ebi-a-GCST90001481,Resting CD4 regulatory T cell %CD4 regulatory T cell,30,0.386292591936591,0.991312533955065,11,0.0245535949394417,0.488325790437876
Atrioventricular block,ebi-a-GCST90001899,CD28 on CD4 regulatory T cell,25,0.387726362702031,0.991312533955065,1,0.669401209610674,0.947148098446804
Atrioventricular block,ebi-a-GCST90001758,CD20 on memory B cell,28,0.391573022934778,0.991312533955065,5,0.495998661714061,0.941863412793324
Atrioventricular block,ebi-a-GCST90002090,CD11c on granulocyte,22,0.393727591684656,0.991312533955065,3,0.11167805037792,0.772212102444612
Atrioventricular block,ebi-a-GCST90001733,CD19 on IgD- CD38- B cell,22,0.395925502183888,0.991312533955065,1,0.0433078956993612,0.566521216694181
Atrioventricular block,ebi-a-GCST90001631,CD8+ Natural Killer T %T cell,27,0.397641680359588,0.991312533955065,1,0.407350769773929,0.941863412793324
Atrioventricular block,ebi-a-GCST90001630,CD8+ Natural Killer T Absolute Count,26,0.398800130754818,0.991312533955065,2,0.0677641100247979,0.630195898862353
Atrioventricular block,ebi-a-GCST90002097,CD11b on CD33+ HLA DR+ CD14dim,21,0.400729110399353,0.991312533955065,1,0.0281571707830736,0.488325790437876
Atrioventricular block,ebi-a-GCST90001687,CD28- CD8+ T cell Absolute Count,14,0.403445676446051,0.991312533955065,3,0.15414045791514,0.819743476296854
Atrioventricular block,ebi-a-GCST90001464,CD86+ myeloid Dendritic Cell Absolute Count,21,0.405659217241296,0.991312533955065,3,0.240269681393891,0.90780712403591
Atrioventricular block,ebi-a-GCST90001426,IgD- CD38dim B cell %lymphocyte,23,0.407157035578699,0.991312533955065,2,0.0405150391072033,0.558923380410736
Atrioventricular block,ebi-a-GCST90001511,CD25++ CD45RA- CD4 not regulatory T cell %CD4+ T cell,24,0.409298304321259,0.991312533955065,3,0.0156175394808932,0.473992323245108
Atrioventricular block,ebi-a-GCST90001853,CD3 on activated CD4 regulatory T cell,21,0.410291081204229,0.991312533955065,4,0.832955654284585,0.989556065082633
Atrioventricular block,ebi-a-GCST90001628,HLA DR+ CD8+ T cell %T cell,30,0.410895630659466,0.991312533955065,3,0.794374443639865,0.982190914052454
Atrioventricular block,ebi-a-GCST90001781,CD25 on IgD+ CD38- naive B cell,25,0.411554466344946,0.991312533955065,3,0.958166350954563,0.991090671041885
Atrioventricular block,ebi-a-GCST90001877,HVEM on naive CD4+ T cell,18,0.413850155676967,0.991312533955065,1,0.12482352623359,0.789248754414472
Atrioventricular block,ebi-a-GCST90001610,CD4+ CD8dim T cell %lymphocyte,19,0.414501741264393,0.991312533955065,2,0.571641665496845,0.941863412793324
Atrioventricular block,ebi-a-GCST90001888,CD28 on CD39+ secreting CD4 regulatory T cell,21,0.415887130023529,0.991312533955065,2,0.261122352045601,0.929456220857434
Atrioventricular block,ebi-a-GCST90001808,CD27 on switched memory B cell,30,0.417854497233773,0.991312533955065,10,0.448110693611717,0.941863412793324
Atrioventricular block,ebi-a-GCST90001579,CD14- CD16+ monocyte Absolute Count,18,0.419981080417636,0.991312533955065,1,0.0685221240937649,0.630195898862353
Atrioventricular block,ebi-a-GCST90001584,CD14- CD16+ monocyte %monocyte,23,0.423329738039845,0.991312533955065,2,0.0658981763977719,0.630195898862353
Atrioventricular block,ebi-a-GCST90002112,HLA DR on CD33- HLA DR+,12,0.423597301829018,0.991312533955065,3,0.387669127123979,0.941863412793324
Atrioventricular block,ebi-a-GCST90001724,CD19 on IgD+ CD24+ B cell,33,0.42394191144815,0.991312533955065,4,0.122017231685507,0.786144793350051
Atrioventricular block,ebi-a-GCST90001859,CD3 on CD8+ T cell,23,0.425286845510346,0.991312533955065,2,0.469882346886801,0.941863412793324
Atrioventricular block,ebi-a-GCST90001487,Activated CD4 regulatory T cell %CD4 regulatory T cell,28,0.425535848298458,0.991312533955065,3,0.0438657284754967,0.566521216694181
Atrioventricular block,ebi-a-GCST90001875,HVEM on CD4+ T cell,20,0.427812832980988,0.991312533955065,1,0.102207880935442,0.756587606436746
Atrioventricular block,ebi-a-GCST90002035,CD80 on myeloid Dendritic Cell,26,0.428311022590302,0.991312533955065,4,0.182220046222711,0.891996516590205
Atrioventricular block,ebi-a-GCST90001422,CD20- CD38- B cell %B cell,23,0.429498709389406,0.991312533955065,1,0.651503855455713,0.944025551300151
Atrioventricular block,ebi-a-GCST90001526,CD33dim HLA DR+ CD11b+ %CD33dim HLA DR+,24,0.430508736889791,0.991312533955065,3,0.0371823448256731,0.547703696184994
Atrioventricular block,ebi-a-GCST90001864,CD3 on CD28+ CD45RA+ CD8+ T cell,25,0.43065543727093,0.991312533955065,4,0.961969019223891,0.991090671041885
Atrioventricular block,ebi-a-GCST90001496,CD39+ secreting CD4 regulatory T cell %secreting CD4 regulatory T cell,28,0.433895372359007,0.991312533955065,7,0.335155913029529,0.929456220857434
Atrioventricular block,ebi-a-GCST90001629,HLA DR+ CD8+ T cell %lymphocyte,30,0.435133650680406,0.991312533955065,2,0.980535899399133,0.993631537454547
Atrioventricular block,ebi-a-GCST90002055,CD8 on naive CD8+ T cell,16,0.44106649231954,0.991312533955065,1,0.656295239095056,0.944025551300151
Atrioventricular block,ebi-a-GCST90001747,CD20 on IgD+ CD24- B cell,25,0.44111290441887,0.991312533955065,4,0.489631833973123,0.941863412793324
Atrioventricular block,ebi-a-GCST90001692,CD28+ CD45RA- CD8+ T cell %CD8+ T cell,28,0.441910905559014,0.991312533955065,4,0.555629259840659,0.941863412793324
Atrioventricular block,ebi-a-GCST90001821,IgD on IgD+ CD24- B cell,29,0.442020220362899,0.991312533955065,5,0.316813585488978,0.929456220857434
Atrioventricular block,ebi-a-GCST90001838,CD3 on naive CD8+ T cell,25,0.443574087434696,0.991312533955065,7,0.51522493567284,0.941863412793324
Atrioventricular block,ebi-a-GCST90002039,CD80 on monocyte,23,0.446787074345908,0.991312533955065,6,0.787317200520755,0.982190914052454
Atrioventricular block,ebi-a-GCST90001768,CD24 on IgD+ CD38+ B cell,25,0.451225888487382,0.991312533955065,2,0.588534332346158,0.941863412793324
Atrioventricular block,ebi-a-GCST90001760,CD20 on unswitched memory B cell,22,0.452219254636753,0.991312533955065,4,0.991382504299443,0.998510311571749
Atrioventricular block,ebi-a-GCST90001905,CD86 on monocyte,16,0.454007265968418,0.991312533955065,1,0.659418177514439,0.944025551300151
Atrioventricular block,ebi-a-GCST90001847,CD3 on HLA DR+ T cell,27,0.454016059416858,0.991312533955065,2,0.780492027272295,0.982190914052454
Atrioventricular block,ebi-a-GCST90001890,CD28 on CD45RA+ CD4+ T cell,13,0.454387454338734,0.991312533955065,2,0.357070105688139,0.929456220857434
Atrioventricular block,ebi-a-GCST90001572,Terminally Differentiated CD4-CD8- T cell Absolute Count,22,0.458137118312975,0.991312533955065,1,0.159292863447854,0.819743476296854
Atrioventricular block,ebi-a-GCST90001609,CD4+ CD8dim T cell Absolute Count,15,0.458654612392752,0.991312533955065,2,0.596808399820186,0.941863412793324
Atrioventricular block,ebi-a-GCST90001737,CD19 on naive-mature B cell,29,0.459589996706484,0.991312533955065,2,0.206690419600702,0.90780712403591
Atrioventricular block,ebi-a-GCST90001476,HLA DR++ monocyte %leukocyte,8,0.460373749526571,0.991312533955065,2,0.422072111853164,0.941863412793324
Atrioventricular block,ebi-a-GCST90001878,HVEM on Effector Memory CD4+ T cell,22,0.461785050542663,0.991312533955065,1,0.145451933502942,0.819743476296854
Atrioventricular block,ebi-a-GCST90001552,Naive CD8+ T cell %CD8+ T cell,37,0.463443830890088,0.991312533955065,1,0.713818497452728,0.966257640814454
Atrioventricular block,ebi-a-GCST90001833,CD62L on CD62L+ Dendritic Cell,26,0.464104820088349,0.991312533955065,2,0.0109593176548759,0.391312106853508
Atrioventricular block,ebi-a-GCST90001712,BAFF-R on IgD- CD38- B cell,17,0.465135918676326,0.991312533955065,7,0.373098593718669,0.93578498512799
